Year,Country,Fatal (Y/N),gdp
1994,JAPAN,N,29466.7552451756
1994,BRAZIL,N,6408.63576251926
1994,BRAZIL,Y,6408.63576251926
1994,FRANCE,Y,29225.9504481256
1994,SOUTH AFRICA,Y,4221.98334489703
1994,SOUTH AFRICA,N,4221.98334489703
1994,BRAZIL,N,6408.63576251926
1994,USA,N,41189.2383572889
1994,BAHAMAS,N,29829.6764341867
1994,USA,N,41189.2383572889
1994,USA,N,41189.2383572889
1994,USA,N,41189.2383572889
1994,USA,N,41189.2383572889
1994,USA,N,41189.2383572889
1994,USA,N,41189.2383572889
1994,FRANCE,Y,29225.9504481256
1994,BAHAMAS,N,29829.6764341867
1994,USA,N,41189.2383572889
1994,SOUTH AFRICA,Y,4221.98334489703
1994,MIDUPP_INCOME,N,6877.43443493504
1994,MIDUPP_INCOME,N,6877.43443493504
1994,USA,N,41189.2383572889
1994,BRAZIL,N,6408.63576251926
1994,SOUTH AFRICA,N,4221.98334489703
1994,USA,N,41189.2383572889
1994,USA,N,41189.2383572889
1994,SOUTH AFRICA,N,4221.98334489703
1994,FRANCE,Y,29225.9504481256
1994,BRAZIL,N,6408.63576251926
1994,USA,Y,41189.2383572889
1994,SOUTH AFRICA,N,4221.98334489703
1994,AUSTRALIA,N,38262.8300362451
1994,AUSTRALIA,N,38262.8300362451
1994,SOUTH AFRICA,N,4221.98334489703
1994,USA,N,41189.2383572889
1993,USA,Y,40082.6048153463
1993,USA,N,40082.6048153463
1993,AUSTRALIA,Y,37188.4496375203
1993,USA,N,40082.6048153463
1993,USA,N,40082.6048153463
1993,USA,N,40082.6048153463
1993,USA,N,40082.6048153463
1993,USA,N,40082.6048153463
1993,SOUTH AFRICA,N,4187.09709316781
1993,MIDLOW_INCOME,N,2643.02650692067
1993,MIDLOW_INCOME,Y,2643.02650692067
1993,USA,N,40082.6048153463
1993,USA,N,40082.6048153463
1993,SPAIN,N,19179.7353629286
1993,BAHAMAS,N,29429.4296062713
1993,USA,N,40082.6048153463
1993,USA,N,40082.6048153463
1993,USA,N,40082.6048153463
1993,USA,N,40082.6048153463
1993,AUSTRALIA,N,37188.4496375203
1993,USA,N,40082.6048153463
1993,FRANCE,Y,28659.0713172147
1993,MIDLOW_INCOME,Y,2643.02650692067
1993,SOUTH AFRICA,N,4187.09709316781
1993,USA,N,40082.6048153463
1993,BRAZIL,Y,6184.29492584966
1993,FRANCE,N,28659.0713172147
1993,MEXICO,Y,7773.16183125799
1993,USA,N,40082.6048153463
1993,AUSTRALIA,Y,37188.4496375203
1993,AUSTRALIA,Y,37188.4496375203
1993,USA,N,40082.6048153463
1993,BRAZIL,N,6184.29492584966
1993,USA,N,40082.6048153463
1993,JAPAN,N,29258.5819908349
1993,USA,N,40082.6048153463
1993,USA,N,40082.6048153463
1993,FRANCE,N,28659.0713172147
1993,MIDLOW_INCOME,N,3024.30799613743
1993,MIDLOW_INCOME,N,3024.30799613743
1993,AUSTRALIA,N,37188.4496375203
1993,BRAZIL,N,6184.29492584966
1993,AUSTRALIA,N,37188.4496375203
1993,USA,N,40082.6048153463
1993,MIDLOW_INCOME,N,1964.38971533127
1993,MIDLOW_INCOME,N,3024.30799613743
1993,USA,N,40082.6048153463
1992,USA,N,39526.9708047124
1992,USA,N,39526.9708047124
1992,USA,N,39526.9708047124
1992,USA,N,39526.9708047124
1992,USA,N,39526.9708047124
1992,USA,N,39526.9708047124
1992,FIJI,N,3662.07112186885
1992,USA,N,39526.9708047124
1992,USA,N,39526.9708047124
1992,USA,Y,39526.9708047124
1992,USA,N,39526.9708047124
1992,USA,N,39526.9708047124
1992,AUSTRALIA,N,36099.2955871231
1992,BRAZIL,N,6007.84084073977
1992,AUSTRALIA,Y,36099.2955871231
1992,BRAZIL,N,6007.84084073977
1992,USA,N,39526.9708047124
1992,USA,N,39526.9708047124
1992,BRAZIL,Y,6007.84084073977
1992,USA,N,39526.9708047124
1992,BAHAMAS,N,29894.6317286149
1992,AUSTRALIA,N,36099.2955871231
1992,USA,N,39526.9708047124
1992,USA,N,39526.9708047124
1992,USA,N,39526.9708047124
1992,BRAZIL,N,6007.84084073977
1992,BRAZIL,N,6007.84084073977
1992,BRAZIL,Y,6007.84084073977
1992,FRANCE,Y,28965.6109339918
1992,MIDLOW_INCOME,N,2639.04357015529
1992,JAPAN,N,29506.4022447088
1992,FRANCE,N,28965.6109339918
1992,FRANCE,Y,28965.6109339918
1992,MEXICO,N,7760.90556403676
1992,NEW ZEALAND,N,24896.6012083588
1992,SOUTH AFRICA,N,4238.87303827476
1992,USA,N,39526.9708047124
1992,AUSTRALIA,N,36099.2955871231
1992,JAPAN,Y,29506.4022447088
1992,JAPAN,N,29506.4022447088
1992,USA,N,39526.9708047124
1992,USA,Y,39526.9708047124
1992,JAPAN,N,29506.4022447088
1992,FRANCE,N,28965.6109339918
1992,AUSTRALIA,N,36099.2955871231
1992,SOUTH AFRICA,N,4238.87303827476
1992,SOUTH AFRICA,N,4238.87303827476
1992,MIDUPP_INCOME,N,4038.33440230409
1992,JAPAN,N,29506.4022447088
1992,FIJI,Y,3662.07112186885
1991,USA,N,38715.2616876366
1991,USA,Y,38715.2616876366
1991,USA,N,38715.2616876366
1991,USA,Y,38715.2616876366
1991,USA,N,38715.2616876366
1991,AUSTRALIA,N,36389.9953779829
1991,USA,N,38715.2616876366
1991,USA,N,38715.2616876366
1991,AUSTRALIA,Y,36389.9953779829
1991,AUSTRALIA,N,36389.9953779829
1991,USA,N,38715.2616876366
1991,USA,N,38715.2616876366
1991,USA,N,38715.2616876366
1991,ITALY,N,27883.027101121
1991,USA,N,38715.2616876366
1991,USA,N,38715.2616876366
1991,USA,N,38715.2616876366
1991,FRANCE,N,28651.7591744876
1991,USA,N,38715.2616876366
1991,USA,N,38715.2616876366
1991,USA,N,38715.2616876366
1991,USA,N,38715.2616876366
1991,USA,N,38715.2616876366
1991,SOUTH AFRICA,N,4440.9513281694
1991,BRAZIL,N,6139.96401739849
1991,USA,N,38715.2616876366
1991,USA,N,38715.2616876366
1991,USA,N,38715.2616876366
1991,AUSTRALIA,N,36389.9953779829
1991,USA,N,38715.2616876366
1991,SOUTH AFRICA,N,4440.9513281694
1991,AUSTRALIA,N,36389.9953779829
1991,AUSTRALIA,N,36389.9953779829
1991,AUSTRALIA,N,36389.9953779829
1990,AUSTRALIA,N,37003.9909885526
1990,USA,N,39278.5953497875
1990,USA,N,39278.5953497875
1990,USA,N,39278.5953497875
1990,USA,N,39278.5953497875
1990,AUSTRALIA,N,37003.9909885526
1990,AUSTRALIA,N,37003.9909885526
1990,USA,N,39278.5953497875
1990,USA,N,39278.5953497875
1990,USA,N,39278.5953497875
1990,SOUTH AFRICA,N,4598.60988984681
1990,USA,N,39278.5953497875
1990,USA,N,39278.5953497875
1990,USA,N,39278.5953497875
1990,USA,N,39278.5953497875
1990,USA,N,39278.5953497875
1990,USA,N,39278.5953497875
1990,USA,N,39278.5953497875
1990,SOUTH AFRICA,Y,4598.60988984681
1990,BAHAMAS,N,33681.2360703173
1990,SOUTH AFRICA,N,4598.60988984681
1990,AUSTRALIA,N,37003.9909885526
1990,AUSTRALIA,N,37003.9909885526
1990,SOUTH AFRICA,N,4598.60988984681
1990,SOUTH AFRICA,N,4598.60988984681
1990,AUSTRALIA,N,37003.9909885526
1990,AUSTRALIA,Y,37003.9909885526
1990,AUSTRALIA,N,37003.9909885526
1990,AUSTRALIA,N,37003.9909885526
1990,USA,N,39278.5953497875
1990,FIJI,N,3624.69522660132
1990,FRANCE,N,28512.1087094134
1990,USA,Y,39278.5953497875
1990,USA,N,39278.5953497875
1990,USA,N,39278.5953497875
1989,USA,N,38989.4936735017
1989,AUSTRALIA,N,36260.8405975777
1989,SOUTH AFRICA,Y,4725.03250069347
1989,AUSTRALIA,N,36260.8405975777
1989,AUSTRALIA,N,36260.8405975777
1989,AUSTRALIA,N,36260.8405975777
1989,USA,N,38989.4936735017
1989,SOUTH AFRICA,N,4725.03250069347
1989,USA,N,38989.4936735017
1989,USA,N,38989.4936735017
1989,USA,N,38989.4936735017
1989,USA,N,38989.4936735017
1989,USA,N,38989.4936735017
1989,AUSTRALIA,N,36260.8405975777
1989,USA,N,38989.4936735017
1989,SOUTH AFRICA,N,4725.03250069347
1989,AUSTRALIA,N,36260.8405975777
1989,BAHAMAS,N,34837.9412592454
1989,AUSTRALIA,N,36260.8405975777
1989,SOUTH AFRICA,N,4725.03250069347
1989,FRANCE,Y,27843.408105201
1989,USA,N,38989.4936735017
1989,USA,N,38989.4936735017
1989,USA,N,38989.4936735017
1989,USA,N,38989.4936735017
1989,ITALY,N,26967.0853984282
1989,SOUTH AFRICA,N,4725.03250069347
1989,SOUTH AFRICA,N,4725.03250069347
1989,USA,N,38989.4936735017
1989,USA,N,38989.4936735017
1989,USA,N,38989.4936735017
1989,USA,N,38989.4936735017
1989,USA,N,38989.4936735017
1989,AUSTRALIA,Y,36260.8405975777
1989,AUSTRALIA,N,36260.8405975777
1989,SOUTH AFRICA,N,4725.03250069347
1989,SOUTH AFRICA,N,4725.03250069347
1989,ITALY,Y,26967.0853984282
1989,USA,Y,38989.4936735017
1989,USA,N,38989.4936735017
1989,SOUTH AFRICA,N,4725.03250069347
1989,USA,Y,38989.4936735017
1989,AUSTRALIA,N,36260.8405975777
1989,PAPUA NEW GUINEA,N,1686.79216488231
1989,USA,N,38989.4936735017
1988,MIDUPP_INCOME,Y,4976.11169941774
1988,AUSTRALIA,Y,35508.7485440439
1988,AUSTRALIA,Y,35508.7485440439
1988,PHILIPPINES,Y,1673.56519033158
1988,USA,N,37965.1311539107
1988,AUSTRALIA,N,35508.7485440439
1988,USA,N,37965.1311539107
1988,USA,N,37965.1311539107
1988,USA,N,37965.1311539107
1988,AUSTRALIA,N,35508.7485440439
1988,USA,N,37965.1311539107
1988,USA,N,37965.1311539107
1988,USA,N,37965.1311539107
1988,USA,Y,37965.1311539107
1988,USA,N,37965.1311539107
1988,ITALY,N,26102.8558792903
1988,JAPAN,N,26109.7504779261
1988,USA,N,37965.1311539107
1988,BAHAMAS,N,33207.5169387022
1988,BAHAMAS,N,33207.5169387022
1988,BAHAMAS,N,33207.5169387022
1988,USA,N,37965.1311539107
1988,USA,N,37965.1311539107
1988,BAHAMAS,N,33207.5169387022
1988,BAHAMAS,N,33207.5169387022
1988,SOUTH AFRICA,N,4723.52855777643
1988,USA,N,37965.1311539107
1988,USA,N,37965.1311539107
1988,USA,N,37965.1311539107
1988,USA,N,37965.1311539107
1988,HIGH_INCOME,Y,8119.16798137142
1988,USA,N,37965.1311539107
1988,USA,N,37965.1311539107
1988,FRANCE,Y,26829.2580318873
1988,USA,N,37965.1311539107
1988,USA,N,37965.1311539107
1988,USA,N,37965.1311539107
1988,USA,N,37965.1311539107
1988,USA,N,37965.1311539107
1988,USA,N,37965.1311539107
1988,SOUTH AFRICA,N,4723.52855777643
1988,FRANCE,N,26829.2580318873
1988,SOUTH AFRICA,N,4723.52855777643
1988,SOUTH AFRICA,N,4723.52855777643
1988,SOUTH AFRICA,N,4723.52855777643
1988,AUSTRALIA,N,35508.7485440439
1988,FIJI,N,3213.7120960988
1988,USA,N,37965.1311539107
1988,SOUTH AFRICA,N,4723.52855777643
1988,SOUTH AFRICA,N,4723.52855777643
1988,AUSTRALIA,N,35508.7485440439
1987,PHILIPPINES,Y,1609.62369410467
1987,USA,N,36775.2972648366
1987,USA,N,36775.2972648366
1987,USA,N,36775.2972648366
1987,SOUTH AFRICA,N,4639.28709245271
1987,MIDUPP_INCOME,Y,2944.45926472079
1987,AUSTRALIA,Y,34134.0741067864
1987,SOUTH AFRICA,N,4639.28709245271
1987,USA,N,36775.2972648366
1987,USA,N,36775.2972648366
1987,USA,N,36775.2972648366
1987,USA,N,36775.2972648366
1987,USA,N,36775.2972648366
1987,USA,N,36775.2972648366
1987,BAHAMAS,N,33016.3563647298
1987,BAHAMAS,N,33016.3563647298
1987,USA,N,36775.2972648366
1987,USA,N,36775.2972648366
1987,USA,N,36775.2972648366
1987,AUSTRALIA,N,34134.0741067864
1987,USA,N,36775.2972648366
1987,USA,Y,36775.2972648366
1987,MIDLOW_INCOME,Y,2551.07934640474
1987,AUSTRALIA,N,34134.0741067864
1987,SOUTH AFRICA,N,4639.28709245271
1987,USA,N,36775.2972648366
1987,MIDLOW_INCOME,Y,2009.75036425518
1987,SOUTH AFRICA,N,4639.28709245271
1987,AUSTRALIA,N,34134.0741067864
1987,ITALY,N,25064.1854750574
1986,SOUTH AFRICA,N,4652.59597981548
1986,SOUTH AFRICA,Y,4652.59597981548
1986,USA,N,35864.8243931488
1986,BAHAMAS,N,32628.911345659
1986,USA,N,35864.8243931488
1986,FRANCE,N,25259.8576259788
1986,USA,N,35864.8243931488
1986,USA,N,35864.8243931488
1986,USA,N,35864.8243931488
1986,SOUTH AFRICA,N,4652.59597981548
1986,USA,N,35864.8243931488
1986,SOUTH AFRICA,N,4652.59597981548
1986,USA,N,35864.8243931488
1986,USA,N,35864.8243931488
1986,USA,N,35864.8243931488
1986,USA,N,35864.8243931488
1986,AUSTRALIA,N,33795.0479129058
1986,FRANCE,N,25259.8576259788
1986,AUSTRALIA,N,33795.0479129058
1986,USA,N,35864.8243931488
1986,SOUTH AFRICA,N,4652.59597981548
1986,AUSTRALIA,N,33795.0479129058
1986,HIGH_INCOME,Y,6559.29071439433
1986,USA,Y,35864.8243931488
1986,SPAIN,N,15828.7370301982
1986,SPAIN,N,15828.7370301982
1986,SOUTH AFRICA,N,4652.59597981548
1986,SOUTH AFRICA,N,4652.59597981548
1986,SOUTH AFRICA,N,4652.59597981548
1986,SOUTH AFRICA,N,4652.59597981548
1986,SOUTH AFRICA,N,4652.59597981548
1986,SOUTH AFRICA,N,4652.59597981548
1986,AUSTRALIA,N,33795.0479129058
1986,USA,N,35864.8243931488
1986,USA,N,35864.8243931488
1985,SOUTH AFRICA,N,4768.07589409868
1985,USA,N,34986.3568660581
1985,AUSTRALIA,N,33020.3047129534
1985,USA,N,34986.3568660581
1985,USA,N,34986.3568660581
1985,SOUTH AFRICA,N,4768.07589409868
1985,USA,N,34986.3568660581
1985,USA,N,34986.3568660581
1985,USA,N,34986.3568660581
1985,USA,N,34986.3568660581
1985,USA,N,34986.3568660581
1985,USA,N,34986.3568660581
1985,USA,N,34986.3568660581
1985,USA,N,34986.3568660581
1985,USA,N,34986.3568660581
1985,USA,N,34986.3568660581
1985,USA,N,34986.3568660581
1985,ITALY,N,23617.2494450571
1985,USA,N,34986.3568660581
1985,SOUTH AFRICA,N,4768.07589409868
1985,USA,N,34986.3568660581
1985,AUSTRALIA,Y,33020.3047129534
1985,USA,N,34986.3568660581
1985,USA,N,34986.3568660581
1985,SOUTH AFRICA,N,4768.07589409868
1985,SOUTH AFRICA,N,4768.07589409868
1985,NEW ZEALAND,N,26124.5100546998
1985,SOUTH AFRICA,N,4768.07589409868
1985,FRANCE,N,24822.9843604873
1985,SOUTH AFRICA,N,4768.07589409868
1985,MIDLOW_INCOME,Y,2754.24960726931
1985,MIDUPP_INCOME,Y,3850.0111961613
1984,ITALY,N,22981.0464133031
1984,AUSTRALIA,Y,31805.3403202161
1984,USA,N,33884.8759715891
1984,USA,N,33884.8759715891
1984,USA,N,33884.8759715891
1984,USA,N,33884.8759715891
1984,USA,N,33884.8759715891
1984,USA,N,33884.8759715891
1984,USA,N,33884.8759715891
1984,USA,N,33884.8759715891
1984,USA,N,33884.8759715891
1984,USA,N,33884.8759715891
1984,USA,Y,33884.8759715891
1984,MEXICO,N,7538.89498215941
1984,MIDLOW_INCOME,Y,1204.33670870045
1984,USA,N,33884.8759715891
1984,USA,N,33884.8759715891
1984,USA,N,33884.8759715891
1984,SOUTH AFRICA,N,4953.46488341407
1984,SOUTH AFRICA,N,4953.46488341407
1984,USA,N,33884.8759715891
1984,MIDLOW_INCOME,Y,2789.84149896829
1984,SOUTH AFRICA,N,4953.46488341407
1984,SOUTH AFRICA,N,4953.46488341407
1984,SOUTH AFRICA,N,4953.46488341407
1984,SOUTH AFRICA,N,4953.46488341407
1984,SOUTH AFRICA,N,4953.46488341407
1984,AUSTRALIA,N,31805.3403202161
1984,SOUTH AFRICA,N,4953.46488341407
1984,SOUTH AFRICA,Y,4953.46488341407
1984,USA,N,33884.8759715891
1984,USA,N,33884.8759715891
1983,USA,N,31872.9988451273
1983,AUSTRALIA,N,30758.3616835042
1983,SOUTH AFRICA,N,4842.06321208569
1983,SOUTH AFRICA,N,4842.06321208569
1983,PHILIPPINES,N,1934.75098206713
1983,USA,N,31872.9988451273
1983,USA,N,31872.9988451273
1983,USA,N,31872.9988451273
1983,USA,N,31872.9988451273
1983,USA,N,31872.9988451273
1983,SOUTH AFRICA,N,4842.06321208569
1983,USA,N,31872.9988451273
1983,USA,N,31872.9988451273
1983,USA,N,31872.9988451273
1983,USA,N,31872.9988451273
1983,AUSTRALIA,Y,30758.3616835042
1983,AUSTRALIA,Y,30758.3616835042
1983,AUSTRALIA,N,30758.3616835042
1983,SOUTH AFRICA,N,4842.06321208569
1983,USA,N,31872.9988451273
1983,BAHAMAS,N,28437.8944545479
1983,USA,N,31872.9988451273
1983,USA,N,31872.9988451273
1983,BAHAMAS,Y,28437.8944545479
1983,USA,N,31872.9988451273
1983,BAHAMAS,N,28437.8944545479
1983,BAHAMAS,N,28437.8944545479
1983,USA,N,31872.9988451273
1983,USA,N,31872.9988451273
1983,USA,N,31872.9988451273
1983,SOUTH AFRICA,N,4842.06321208569
1983,USA,N,31872.9988451273
1983,SOUTH AFRICA,N,4842.06321208569
1983,SOUTH AFRICA,N,4842.06321208569
1983,USA,N,31872.9988451273
1983,FRANCE,N,24333.3422618748
1983,SOUTH AFRICA,N,4842.06321208569
1983,USA,N,31872.9988451273
1983,SOUTH AFRICA,N,4842.06321208569
1983,SOUTH AFRICA,N,4842.06321208569
1983,UNITED KINGDOM,N,24581.2688691748
1983,MIDLOW_INCOME,Y,2604.37218525818
1983,USA,N,31872.9988451273
1982,USA,N,30755.9491375441
1982,USA,N,30755.9491375441
1982,SOUTH AFRICA,N,5071.13748800519
1982,SOUTH AFRICA,N,5071.13748800519
1982,USA,N,30755.9491375441
1982,USA,N,30755.9491375441
1982,USA,N,30755.9491375441
1982,JAPAN,Y,20533.3136017285
1982,SOUTH AFRICA,N,5071.13748800519
1982,MIDLOW_INCOME,N,1805.53925746968
1982,SOUTH AFRICA,N,5071.13748800519
1982,USA,N,30755.9491375441
1982,USA,N,30755.9491375441
1982,USA,N,30755.9491375441
1982,FRANCE,N,24166.5937568706
1982,SOUTH AFRICA,Y,5071.13748800519
1982,USA,N,30755.9491375441
1982,BAHAMAS,N,28062.9987794485
1982,USA,N,30755.9491375441
1982,USA,N,30755.9491375441
1982,USA,N,30755.9491375441
1982,AUSTRALIA,Y,31852.7047973423
1982,FRANCE,N,24166.5937568706
1982,AUSTRALIA,Y,31852.7047973423
1982,USA,N,30755.9491375441
1982,SOUTH AFRICA,N,5071.13748800519
1982,USA,N,30755.9491375441
1982,USA,N,30755.9491375441
1982,USA,Y,30755.9491375441
1982,USA,N,30755.9491375441
1982,USA,Y,30755.9491375441
1982,SOUTH AFRICA,N,5071.13748800519
1982,ITALY,N,22018.497792624
1981,USA,Y,31620.6375192839
1981,AUSTRALIA,N,31345.0128023031
1981,USA,N,31620.6375192839
1981,FRANCE,N,23698.6987459035
1981,SOUTH AFRICA,N,5232.50330162383
1981,USA,N,31620.6375192839
1981,USA,N,31620.6375192839
1981,USA,N,31620.6375192839
1981,USA,N,31620.6375192839
1981,USA,N,31620.6375192839
1981,USA,N,31620.6375192839
1981,USA,Y,31620.6375192839
1981,USA,N,31620.6375192839
1981,USA,N,31620.6375192839
1981,USA,N,31620.6375192839
1981,USA,N,31620.6375192839
1981,USA,N,31620.6375192839
1981,USA,Y,31620.6375192839
1981,BAHAMAS,N,26894.877377509
1981,USA,N,31620.6375192839
1981,SOUTH AFRICA,N,5232.50330162383
1981,USA,N,31620.6375192839
1981,SOUTH AFRICA,N,5232.50330162383
1981,UNITED KINGDOM,N,23123.8163024983
1981,USA,Y,31620.6375192839
1981,HIGH_INCOME,Y,4282.34337047068
1981,SOUTH AFRICA,N,5232.50330162383
1981,USA,N,31620.6375192839
1981,USA,N,31620.6375192839
1981,SOUTH AFRICA,N,5232.50330162383
1981,MIDLOW_INCOME,N,3248.59461514039
1981,UNITED KINGDOM,N,23123.8163024983
1981,SOUTH AFRICA,N,5232.50330162383
1981,USA,N,31620.6375192839
1981,USA,N,31620.6375192839
1981,MIDUPP_INCOME,N,5008.49541601322
1981,SOUTH AFRICA,N,5232.50330162383
1981,AUSTRALIA,N,31345.0128023031
1981,USA,N,31620.6375192839
1981,BRAZIL,N,6011.77090177233
1981,USA,N,31620.6375192839
1981,AUSTRALIA,N,31345.0128023031
1981,HIGH_INCOME,N,14965.4405979449
1980,SOUTH AFRICA,N,5101.28396444671
1980,FRANCE,N,23562.2824079051
1980,AUSTRALIA,N,30817.754215872
1980,BRAZIL,Y,6437.87923438864
1980,USA,N,31142.1936846738
1980,USA,N,31142.1936846738
1980,MEXICO,Y,7677.20309993056
1980,USA,N,31142.1936846738
1980,USA,N,31142.1936846738
1980,SPAIN,N,14721.5675843113
1980,USA,N,31142.1936846738
1980,USA,N,31142.1936846738
1980,USA,N,31142.1936846738
1980,USA,N,31142.1936846738
1980,USA,N,31142.1936846738
1980,SOUTH AFRICA,N,5101.28396444671
1980,MIDUPP_INCOME,N,3826.42587191133
1980,PHILIPPINES,Y,1923.74487326963
1980,MEXICO,N,7677.20309993056
1980,SOUTH AFRICA,Y,5101.28396444671
1980,BRAZIL,N,6437.87923438864
1980,PHILIPPINES,Y,1923.74487326963
1980,SOUTH AFRICA,N,5101.28396444671
1980,SOUTH AFRICA,N,5101.28396444671
1980,LOW_INCOME,N,1088.37662241722
1980,SOUTH AFRICA,N,5101.28396444671
1980,SOUTH AFRICA,N,5101.28396444671
1980,SOUTH AFRICA,N,5101.28396444671
1980,MIDUPP_INCOME,Y,4768.6687330437
1979,SOUTH AFRICA,N,4909.93877403905
1979,HIGH_INCOME,Y,10450.5564747447
1979,USA,N,31523.4056830553
1979,SOUTH AFRICA,N,4909.93877403905
1979,SOUTH AFRICA,N,4909.93877403905
1979,AUSTRALIA,N,30277.0244351391
1979,USA,N,31523.4056830553
1979,MIDUPP_INCOME,Y,1386.35410202779
1979,USA,N,31523.4056830553
1979,SOUTH AFRICA,N,4909.93877403905
1979,SOUTH AFRICA,Y,4909.93877403905
1979,FRANCE,N,23299.3059681872
1979,FRANCE,Y,23299.3059681872
1979,USA,N,31523.4056830553
1979,USA,N,31523.4056830553
1979,USA,N,31523.4056830553
1979,USA,N,31523.4056830553
1979,SOUTH AFRICA,N,4909.93877403905
1979,FRANCE,Y,23299.3059681872
1979,SOUTH AFRICA,N,4909.93877403905
1979,USA,Y,31523.4056830553
1978,AUSTRALIA,N,29416.5314664804
1978,SOUTH AFRICA,Y,4850.61292690648
1978,USA,N,30895.0355504639
1978,USA,N,30895.0355504639
1978,SOUTH AFRICA,N,4850.61292690648
1978,ITALY,N,19978.0265987816
1978,AUSTRALIA,N,29416.5314664804
1978,USA,N,30895.0355504639
1978,USA,N,30895.0355504639
1978,USA,N,30895.0355504639
1978,USA,N,30895.0355504639
1978,USA,N,30895.0355504639
1978,USA,N,30895.0355504639
1978,USA,N,30895.0355504639
1978,USA,N,30895.0355504639
1978,AUSTRALIA,N,29416.5314664804
1978,SOUTH AFRICA,N,4850.61292690648
1978,SOUTH AFRICA,N,4850.61292690648
1978,SOUTH AFRICA,N,4850.61292690648
1978,SOUTH AFRICA,N,4850.61292690648
1978,USA,N,30895.0355504639
1977,USA,N,29586.432207738
1977,USA,N,29586.432207738
1977,SOUTH AFRICA,N,4825.67827174232
1977,SOUTH AFRICA,N,4825.67827174232
1977,SOUTH AFRICA,N,4825.67827174232
1977,SOUTH AFRICA,N,4825.67827174232
1977,AUSTRALIA,N,29496.0644515408
1977,AUSTRALIA,Y,29496.0644515408
1977,SOUTH AFRICA,N,4825.67827174232
1977,USA,N,29586.432207738
1977,USA,N,29586.432207738
1977,USA,N,29586.432207738
1977,USA,N,29586.432207738
1977,SOUTH AFRICA,N,4825.67827174232
1977,AUSTRALIA,N,29496.0644515408
1977,USA,N,29586.432207738
1977,SOUTH AFRICA,N,4825.67827174232
1977,AUSTRALIA,N,29496.0644515408
1977,AUSTRALIA,Y,29496.0644515408
1977,AUSTRALIA,Y,29496.0644515408
1977,AUSTRALIA,N,29496.0644515408
1977,FRANCE,N,21818.1419133098
1977,MEXICO,Y,6337.72236705591
1976,AUSTRALIA,N,28794.4096729674
1976,USA,N,28564.6333662027
1976,SOUTH AFRICA,N,4950.62131236794
1976,USA,N,28564.6333662027
1976,SOUTH AFRICA,N,4950.62131236794
1976,SOUTH AFRICA,N,4950.62131236794
1976,USA,N,28564.6333662027
1976,SOUTH AFRICA,N,4950.62131236794
1976,FRANCE,N,21183.9293317855
1976,AUSTRALIA,N,28794.4096729674
1976,USA,Y,28564.6333662027
1976,USA,Y,28564.6333662027
1976,USA,N,28564.6333662027
1976,USA,N,28564.6333662027
1976,USA,N,28564.6333662027
1976,USA,N,28564.6333662027
1976,USA,N,28564.6333662027
1976,USA,Y,28564.6333662027
1976,USA,N,28564.6333662027
1976,USA,N,28564.6333662027
1976,USA,N,28564.6333662027
1976,ITALY,N,19015.855220457
1976,AUSTRALIA,N,28794.4096729674
1976,SOUTH AFRICA,N,4950.62131236794
1976,USA,N,28564.6333662027
1976,SOUTH AFRICA,N,4950.62131236794
1976,SOUTH AFRICA,N,4950.62131236794
1976,SOUTH AFRICA,N,4950.62131236794
1976,SOUTH AFRICA,N,4950.62131236794
1976,SOUTH AFRICA,N,4950.62131236794
1976,AUSTRALIA,N,28794.4096729674
1976,SOUTH AFRICA,N,4950.62131236794
1976,USA,N,28564.6333662027
1976,USA,Y,28564.6333662027
1975,AUSTRALIA,N,28350.9353576002
1975,USA,N,27362.9974904271
1975,AUSTRALIA,N,28350.9353576002
1975,AUSTRALIA,N,28350.9353576002
1975,SOUTH AFRICA,N,4965.00282390389
1975,AUSTRALIA,N,28350.9353576002
1975,USA,N,27362.9974904271
1975,AUSTRALIA,N,28350.9353576002
1975,SOUTH AFRICA,N,4965.00282390389
1975,SOUTH AFRICA,N,4965.00282390389
1975,USA,N,27362.9974904271
1975,USA,N,27362.9974904271
1975,USA,Y,27362.9974904271
1975,AUSTRALIA,Y,28350.9353576002
1975,USA,N,27362.9974904271
1975,AUSTRALIA,N,28350.9353576002
1975,USA,N,27362.9974904271
1975,USA,N,27362.9974904271
1975,USA,N,27362.9974904271
1975,AUSTRALIA,N,28350.9353576002
1975,USA,N,27362.9974904271
1975,USA,N,27362.9974904271
1975,USA,N,27362.9974904271
1975,USA,N,27362.9974904271
1975,USA,N,27362.9974904271
1975,USA,N,27362.9974904271
1975,USA,N,27362.9974904271
1975,USA,N,27362.9974904271
1975,SOUTH AFRICA,N,4965.00282390389
1975,AUSTRALIA,N,28350.9353576002
1975,USA,N,27362.9974904271
1975,AUSTRALIA,N,28350.9353576002
1975,SOUTH AFRICA,N,4965.00282390389
1975,LOW_INCOME,Y,414.604799647261
1975,SOUTH AFRICA,N,4965.00282390389
1975,SOUTH AFRICA,N,4965.00282390389
1975,AUSTRALIA,Y,28350.9353576002
1975,AUSTRALIA,N,28350.9353576002
1975,AUSTRALIA,N,28350.9353576002
1975,SOUTH AFRICA,N,4965.00282390389
1975,AUSTRALIA,Y,28350.9353576002
1975,UNITED KINGDOM,N,20910.6621293529
1975,FRANCE,Y,20408.1717465394
1974,AUSTRALIA,N,28319.851236279
1974,USA,N,27691.0201679651
